trackIsexplicit,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,songIsLiked
0,92,92,50,13,99,98,80,99,93,80,0
0,93,86,98,85,99,99,94,99,94,10,1
0,92,93,64,24,99,97,99,99,93,99,1
0,87,90,4,97,99,99,84,99,98,93,1
0,88,94,77,26,99,99,83,99,99,14,0
0,81,97,77,2,98,99,91,99,96,9,1
0,89,93,100,72,99,99,80,99,98,20,1
0,85,94,0,61,99,99,80,99,94,87,1
0,89,93,50,56,99,99,79,99,99,43,1
0,91,85,17,94,99,99,100,98,85,51,0
0,91,91,64,53,99,99,99,99,96,48,1
0,89,86,4,78,99,99,100,99,90,77,1
0,90,89,98,41,99,99,99,95,96,6,1
0,95,90,64,7,99,99,99,99,94,11,1
0,93,84,64,97,99,99,99,95,89,85,1
0,92,79,50,98,99,99,100,95,87,98,0
0,98,93,17,35,99,99,100,98,95,65,1
0,89,95,100,76,99,83,99,99,97,45,1
1,88,91,29,99,99,97,100,99,95,43,1
0,86,92,98,15,99,87,99,99,92,59,1
1,89,87,8,75,97,94,100,98,98,11,0
0,88,93,100,99,99,98,100,99,87,67,0
0,93,97,77,61,97,89,100,99,89,6,1
0,89,92,17,66,99,96,100,99,85,86,1
0,90,95,100,99,99,83,100,99,99,29,0
0,92,97,98,27,99,79,85,90,92,42,1
0,93,98,42,8,99,82,79,99,98,95,1
0,85,98,50,75,99,95,97,96,97,28,1
0,88,95,29,9,99,88,79,99,98,87,1
0,87,99,29,72,99,83,83,99,93,43,1
1,86,90,42,58,99,98,99,99,94,96,1
0,90,90,17,91,99,94,100,92,84,32,0
0,89,93,17,93,99,99,100,99,94,97,1
1,91,89,77,26,99,93,99,98,85,99,1
0,98,80,29,21,99,99,99,98,98,4,0
1,90,91,64,90,99,93,100,99,94,89,1
0,94,99,64,2,99,78,83,99,99,81,1
0,93,99,100,28,99,77,79,99,99,28,1
0,94,99,8,99,99,80,78,99,99,96,1
0,94,99,42,1,99,78,86,99,99,93,1
0,95,99,87,30,99,77,80,99,97,99,1
0,94,99,4,89,99,81,81,99,99,89,1
0,93,99,87,38,99,78,83,99,99,98,1
0,95,99,50,38,99,89,99,96,99,81,1
1,97,98,100,12,99,85,99,99,97,90,0
0,96,97,17,11,99,79,100,99,99,21,1
0,86,92,87,11,99,99,80,99,92,14,1
0,88,97,42,99,99,88,80,96,97,7,0
0,87,87,87,2,99,90,81,99,90,86,1
0,85,92,64,59,99,90,83,99,87,0,0
0,87,91,100,64,99,85,79,99,87,94,0
0,83,95,8,97,99,98,79,99,82,97,1
0,85,91,17,11,99,87,81,99,84,95,1
0,86,95,8,66,98,95,89,99,94,78,1
0,80,96,98,99,99,99,81,99,97,28,0
1,95,92,42,99,98,99,99,99,92,5,1
1,95,92,8,68,99,99,100,99,95,27,1
1,94,86,0,76,99,99,99,99,92,10,1
0,99,80,17,13,99,99,99,91,97,85,1
0,96,99,87,33,99,78,99,99,99,63,1
0,90,97,87,99,99,81,99,99,99,91,1
1,97,91,100,92,99,99,99,98,99,47,1
0,86,89,17,11,99,87,99,99,92,19,1
0,93,99,64,40,99,79,79,99,99,31,1
0,81,98,100,0,99,99,91,99,88,86,1
0,86,92,29,63,99,90,86,99,94,76,1
0,96,96,77,96,99,85,81,99,99,96,1
1,91,94,87,15,99,87,100,99,99,77,1
0,94,86,98,98,96,99,99,99,92,0,1
0,89,83,17,73,99,99,100,99,83,5,1
0,93,84,100,56,99,99,100,98,97,95,1
0,89,94,8,51,99,91,100,98,92,27,0
0,85,92,64,53,98,94,100,99,87,19,1
0,82,89,42,97,99,98,100,91,79,32,0
0,93,96,98,85,99,91,100,98,96,42,0
1,94,92,98,57,99,91,100,98,97,0,1
0,89,92,42,33,98,94,100,91,98,80,0
1,88,96,29,9,99,83,99,99,97,96,0
0,91,96,98,84,99,99,99,99,99,29,1
1,89,92,64,4,99,99,99,99,99,78,0
0,93,97,98,52,99,97,100,99,99,2,0
0,86,93,87,61,99,99,99,99,98,99,0
0,86,94,0,44,99,96,100,99,90,91,1
0,97,88,8,88,99,93,100,95,95,73,1
1,91,94,4,20,99,99,100,96,93,11,1
0,94,99,17,70,99,78,83,99,98,35,0
1,94,81,50,7,99,99,99,97,93,97,1
0,93,80,64,58,99,99,100,99,89,94,1
0,92,89,77,58,99,99,100,99,88,77,1
0,84,89,98,71,99,99,100,99,95,20,1
0,80,91,8,99,97,98,99,99,95,15,1
0,88,90,42,95,99,99,100,99,97,94,1
1,90,88,87,99,97,98,100,99,95,91,1
1,91,88,100,90,99,99,100,99,98,46,1
0,82,94,8,65,99,99,100,91,87,99,0
0,95,86,100,26,99,97,99,99,97,22,1
0,96,91,64,1,99,99,99,99,97,99,1
1,88,97,64,40,99,99,99,99,98,23,1
0,88,89,42,76,99,98,100,99,94,76,1
1,96,91,50,40,99,98,100,99,97,98,1
0,88,89,100,24,99,99,80,99,85,27,0
0,88,88,64,62,99,94,79,99,89,15,1
0,86,87,17,95,99,99,100,99,93,93,1
1,95,89,0,24,99,99,99,99,96,25,1
0,88,89,87,56,99,92,100,99,91,67,0
0,84,90,77,77,99,99,99,99,89,59,1
1,89,85,4,78,99,98,99,99,97,55,1
1,93,96,17,9,99,91,100,99,95,10,1
0,82,92,64,94,99,99,100,99,92,93,1
0,88,95,17,11,99,99,99,99,98,88,1
1,88,93,98,7,99,99,99,99,99,87,0
0,81,95,17,63,99,98,99,99,98,82,1
0,89,86,4,14,99,99,99,95,99,31,0
0,90,91,87,56,99,99,100,99,93,85,1
0,89,91,4,65,99,96,99,99,91,38,0
0,93,88,87,90,98,99,100,98,94,45,0
0,94,89,29,84,98,98,99,99,93,0,0
1,88,92,29,92,99,99,100,99,98,65,0
0,88,91,4,99,97,99,99,99,90,41,1
0,97,99,4,91,99,80,79,99,99,43,1
0,97,99,29,25,99,77,94,99,98,85,1
0,98,97,64,89,99,79,89,99,99,97,1
0,97,99,29,2,99,77,81,99,99,75,1
0,94,87,29,93,99,99,99,99,86,9,1
0,93,99,100,70,99,77,99,99,99,90,1
0,96,98,17,15,99,79,95,99,98,97,1
0,97,98,64,1,99,81,99,98,98,76,1
0,92,90,100,80,99,90,96,99,92,5,1
1,84,93,4,97,97,98,100,99,92,0,1
1,83,88,17,81,99,93,100,99,95,21,1
0,83,89,4,33,99,99,85,99,89,98,0
0,82,94,4,69,99,99,99,99,93,99,1
0,88,81,8,60,99,99,83,99,95,65,0
0,86,93,64,2,99,86,87,99,93,97,0
0,84,86,50,3,99,88,82,99,87,81,0
0,85,94,0,78,99,97,85,99,83,0,0
0,90,84,42,72,99,96,83,99,78,99,1
0,82,94,4,67,98,98,80,97,88,97,0
0,84,85,17,91,99,99,79,99,92,65,1
0,82,96,77,42,98,99,86,99,95,68,1
0,84,93,4,40,98,84,93,99,92,56,0
0,81,94,4,5,99,99,82,99,79,34,0
0,85,95,100,13,99,98,80,99,93,99,0
0,86,97,4,81,99,82,81,99,88,42,0
0,89,96,8,69,99,99,81,99,82,26,1
0,91,97,87,86,99,82,80,99,99,13,0
1,86,90,100,19,99,97,99,99,89,10,0
0,93,87,98,79,99,97,99,97,89,29,1
0,95,92,100,33,99,99,99,98,99,92,0
0,96,87,100,75,99,99,100,99,94,25,1
0,88,97,29,22,99,82,100,99,97,21,0
0,95,91,100,4,98,97,99,99,96,36,0
0,89,87,17,99,99,99,100,96,90,0,1
0,85,99,29,34,99,99,91,99,97,64,0
0,93,96,64,26,99,99,85,95,90,82,1
0,95,98,4,95,99,84,99,99,97,65,1
0,93,91,87,84,99,99,99,99,99,25,1
0,94,97,64,22,99,87,99,99,99,89,1
0,96,80,42,61,99,96,95,99,83,0,0
0,91,96,0,99,99,86,100,99,98,29,1
1,90,89,42,94,97,99,100,99,95,35,0
0,94,96,100,16,99,96,100,99,93,89,0
0,87,86,87,99,99,99,99,97,89,56,1
1,89,86,42,94,99,99,100,99,91,98,1
0,91,90,64,70,99,89,99,96,92,43,1
0,96,99,87,58,99,78,99,99,99,25,1
0,92,93,77,5,99,84,99,99,98,93,1
0,84,94,64,5,99,98,99,99,80,39,1
0,92,79,29,3,99,99,99,98,88,94,1
0,94,95,17,40,99,83,100,99,96,27,0
1,89,79,17,53,99,99,100,97,92,92,1
1,89,79,17,53,99,99,100,97,92,92,1
1,98,93,42,0,99,99,99,99,98,2,1
1,90,82,100,89,98,99,100,98,99,64,1
1,90,84,4,73,97,99,100,99,89,1,1
1,93,90,100,92,98,95,100,99,98,78,1
1,91,84,98,90,99,99,100,97,98,78,1
1,93,83,29,98,99,99,100,96,98,92,1
1,87,85,8,82,99,99,100,96,91,90,0
1,94,88,29,61,97,90,100,99,96,64,1
1,88,86,50,79,99,99,100,99,97,38,1
1,92,79,17,24,97,99,100,99,87,3,1
1,98,99,77,89,99,95,94,99,98,67,1
1,95,85,64,91,97,99,100,98,94,99,1
1,92,93,64,20,99,90,100,99,94,98,1
1,85,85,87,41,98,92,100,99,92,8,1
1,96,85,4,86,99,92,99,99,98,98,1
1,86,86,98,24,99,99,100,99,85,0,1
0,86,91,50,53,99,99,92,99,99,87,1
0,90,80,4,3,99,99,100,99,92,0,0
0,89,81,8,32,99,99,100,98,89,0,1
0,92,89,100,12,99,95,100,99,96,46,0
0,88,86,17,1,99,99,100,99,89,28,1
0,90,97,17,36,99,83,100,99,96,37,1
0,96,99,100,97,99,85,99,87,96,82,1
1,96,80,42,74,93,99,100,99,98,0,1
1,94,90,98,99,97,99,100,99,94,90,1
1,90,82,77,30,99,99,99,96,98,39,1
1,95,89,42,95,99,91,99,94,96,99,1
1,90,89,77,87,99,99,99,96,96,39,1
1,94,82,98,47,94,99,100,96,92,97,0
1,90,84,64,83,98,94,100,94,95,6,0
1,92,88,77,93,98,99,100,90,96,4,0
1,91,91,98,93,99,99,99,99,98,4,0
1,89,87,8,91,95,83,100,99,95,99,1
0,91,85,64,99,99,99,100,99,86,46,1
0,96,87,98,97,98,99,99,96,97,27,1
0,98,88,87,92,99,99,99,99,99,75,1
0,89,90,17,99,99,99,100,99,93,97,1
0,94,89,8,73,96,99,98,91,99,98,0
0,100,94,50,17,100,80,100,97,100,100,1
1,83,91,42,31,99,99,100,99,95,43,0
1,96,96,98,30,99,97,99,99,99,7,1
1,95,88,29,28,99,91,100,93,93,24,1
1,93,92,42,5,99,99,99,91,99,21,1
1,94,80,77,98,94,99,99,99,95,70,1
1,90,93,42,3,99,96,99,99,91,50,1
0,95,98,100,98,99,82,99,99,96,80,1
0,91,93,4,97,99,88,100,99,81,37,0
0,85,94,17,41,99,86,100,98,83,95,1
0,94,89,87,99,99,99,100,99,98,59,1
0,95,92,4,27,99,81,99,96,93,5,0
0,88,91,4,64,99,95,100,99,96,17,1
1,91,87,4,85,99,99,99,98,91,22,1
0,90,94,42,1,99,96,100,99,95,48,0
0,90,84,8,2,99,99,99,99,96,48,1
0,83,98,87,19,99,83,99,99,96,95,0
0,96,98,29,93,99,82,100,99,98,55,1
0,89,94,29,73,99,95,100,99,97,62,0
0,89,89,42,99,99,96,100,94,85,39,0
0,89,90,50,90,99,96,100,98,88,75,0
0,88,92,100,8,99,99,100,99,86,72,0
0,89,88,98,2,99,99,100,97,89,34,1
0,90,85,100,97,99,99,99,97,93,75,1
0,87,93,0,2,99,98,99,99,90,66,0
0,91,92,64,41,99,99,99,98,91,29,0
0,90,93,77,99,99,99,99,99,91,3,0
0,91,80,50,62,99,99,99,98,87,39,0
0,91,90,64,1,99,99,99,99,99,77,1
0,93,95,17,51,99,84,100,99,94,4,1
1,90,91,50,44,94,99,99,96,86,94,1
0,86,85,98,61,96,91,99,99,86,37,1
0,84,86,100,99,98,99,100,99,86,1,1
0,95,84,87,92,99,99,100,99,86,6,0
0,90,83,100,69,98,92,100,99,96,57,0
0,87,85,29,63,99,99,100,99,89,36,1
0,87,92,100,87,99,97,100,99,87,82,0
0,95,92,17,98,97,99,100,99,97,89,1
0,88,88,17,81,99,95,100,97,89,25,0
0,91,96,17,83,99,85,99,99,94,99,0
0,95,94,100,93,97,82,99,95,87,45,1
0,85,90,98,90,96,99,100,99,82,44,0
0,91,91,64,99,96,99,100,99,78,98,1
0,90,91,50,98,95,99,100,82,92,95,1
0,88,93,8,43,99,99,99,99,94,43,1
0,85,90,17,88,99,99,99,99,90,70,1
0,88,95,100,69,99,81,99,99,91,3,0
1,87,96,77,2,99,94,99,99,96,87,0
0,83,92,100,33,99,92,88,99,96,15,1
0,88,88,8,0,99,96,87,99,90,2,1
0,89,92,77,41,99,96,99,99,99,37,0
0,87,95,98,40,99,88,99,99,98,33,0
0,91,91,77,6,99,98,99,99,99,7,1
0,97,95,8,0,99,95,86,99,99,48,1
0,85,84,87,12,99,90,99,99,99,58,1
1,95,98,100,98,99,87,83,99,99,88,1
1,84,94,64,91,99,84,100,98,87,4,0
1,89,91,100,32,99,99,82,99,99,47,0
1,87,93,50,1,99,90,98,99,96,65,0
1,96,93,29,26,99,98,99,99,99,0,0
1,96,94,64,8,99,89,99,99,95,85,1
1,91,93,4,92,99,99,100,99,93,45,1
1,88,90,77,95,99,99,99,99,96,1,1
0,88,89,98,81,98,99,100,99,88,97,1
0,87,84,98,40,99,99,99,99,83,2,0
0,88,85,4,97,99,99,100,99,91,44,0
1,92,82,50,61,99,99,99,93,88,16,1
0,90,91,42,45,99,91,99,99,90,92,1
0,84,86,8,0,99,99,99,99,81,79,1
0,89,82,100,28,99,99,99,99,91,32,1
0,89,86,64,99,99,99,100,98,86,0,0
0,89,94,100,70,99,96,100,99,94,47,0
0,90,89,4,37,98,92,100,99,97,76,0
1,94,94,4,5,99,93,100,99,99,7,0
0,94,97,17,45,99,81,100,99,99,88,0
0,93,93,29,96,99,98,100,97,97,75,0
0,87,96,64,99,99,95,99,99,98,1,0
0,93,98,87,5,99,90,100,99,98,62,0
0,90,97,87,54,99,85,99,99,97,97,1
0,95,99,77,0,99,80,99,99,99,90,0
0,91,99,8,49,99,78,99,99,96,7,0
1,83,94,4,95,98,90,98,97,88,10,0
0,81,96,87,52,99,98,99,99,92,0,0
0,95,97,42,48,99,85,99,96,99,26,0
0,89,97,64,59,99,86,99,99,99,0,1
1,89,97,8,20,98,88,99,99,93,97,1
0,95,99,77,23,99,78,99,97,99,0,1
0,94,99,77,84,99,94,80,99,99,31,0
1,85,93,42,99,99,93,83,99,99,33,1
0,98,99,87,50,99,79,99,99,99,16,0
0,90,97,4,55,99,79,99,98,98,16,0
1,86,96,42,6,99,97,93,99,92,0,0
0,81,97,50,54,99,98,99,99,87,98,1
0,92,99,42,8,99,80,100,99,97,50,0
0,97,99,98,10,99,79,99,99,96,91,1
0,97,99,17,45,99,77,99,99,99,11,1
1,86,82,77,22,97,99,100,99,88,55,0
0,85,95,87,0,99,84,79,99,91,56,0
0,87,85,50,67,99,99,99,99,98,0,1
0,86,84,4,94,97,99,100,99,94,89,0
0,97,82,64,64,99,98,100,91,94,1,0
1,89,83,4,70,99,99,100,99,88,45,1
0,87,86,64,20,98,99,100,99,95,96,0
0,90,93,4,90,99,99,99,99,96,46,0
0,87,93,64,28,95,83,100,98,87,60,1
0,88,91,64,15,99,96,99,99,91,0,1
0,85,89,100,86,99,99,99,99,96,18,1
0,85,91,100,87,99,99,100,99,93,35,0
0,86,83,4,81,98,97,100,99,99,48,1
0,92,83,100,97,99,96,100,88,90,6,1
0,87,88,29,99,99,93,100,99,95,61,0
0,96,99,77,99,99,77,80,99,99,0,1
0,86,90,100,3,99,91,99,98,90,99,1
0,93,99,4,94,99,77,99,96,98,90,0
0,79,90,100,34,99,91,99,99,88,78,0
0,84,92,87,0,99,82,99,99,99,0,0
0,86,94,98,74,99,85,99,99,88,25,0
1,90,85,8,86,99,99,99,99,82,74,0
0,92,88,64,99,99,98,100,99,88,16,1
1,91,94,50,28,99,97,100,99,85,0,0
0,85,94,0,16,98,98,100,98,98,37,1
1,85,89,8,97,99,99,99,99,89,31,1
1,87,93,77,96,99,98,100,99,95,27,1
0,87,85,0,73,99,99,99,99,91,31,1
0,98,92,77,51,99,90,100,99,97,7,1
0,86,92,77,57,99,99,96,99,82,37,1
0,83,94,8,50,99,90,99,99,99,38,0
0,86,91,4,63,99,99,99,99,91,38,0
0,85,94,29,97,99,85,99,99,82,38,0
0,86,95,100,61,99,97,99,99,85,98,1
0,89,95,42,43,99,86,99,99,93,45,1
0,92,98,100,78,99,88,99,99,98,41,1
0,99,96,42,99,99,99,84,99,99,99,0
0,93,98,87,63,99,79,99,99,94,35,1
0,87,94,77,6,98,99,100,97,92,0,1
0,89,87,50,68,99,99,99,99,80,85,0
1,97,86,50,97,98,99,100,99,97,46,1
0,88,90,17,88,98,96,100,99,89,75,1
0,83,86,87,47,99,98,100,98,79,1,1
0,95,95,100,94,97,92,100,99,98,42,1
0,94,97,87,27,95,81,99,99,99,59,0
0,91,98,98,5,99,84,99,99,96,42,1
0,87,97,100,17,99,96,99,96,97,84,1
0,89,95,17,46,97,82,98,96,93,97,1
0,82,95,8,4,99,99,98,99,96,6,1
0,89,94,29,84,99,98,99,99,97,23,1
0,95,94,50,6,99,89,99,99,95,93,1
0,87,92,98,37,99,99,99,99,78,16,1
0,91,92,50,1,99,99,99,99,98,94,1
0,92,83,50,83,99,99,99,98,88,66,1
1,95,95,4,63,99,93,99,98,95,8,0
0,86,97,77,31,99,94,98,99,99,44,0
0,92,94,98,82,99,98,99,99,98,0,1
0,94,93,64,99,96,98,87,99,98,95,1
0,85,98,87,18,99,94,99,99,96,94,1
0,91,82,17,54,99,90,96,99,94,48,0
1,94,92,64,0,99,95,99,99,95,33,1
0,90,83,4,77,99,99,80,95,93,30,1
0,86,95,64,2,95,90,99,99,98,40,1
0,91,84,100,96,99,99,99,97,95,18,1
0,88,98,17,1,99,80,99,99,92,83,1
0,87,98,100,68,99,98,99,99,95,4,0
0,95,99,4,29,99,80,99,99,98,25,1
0,95,97,0,87,99,79,99,99,98,11,0
0,88,91,98,2,99,99,99,99,94,21,0
0,83,98,29,3,99,95,97,99,85,81,1
0,97,99,87,54,99,79,99,99,96,99,0
0,86,82,77,65,99,99,100,98,85,10,1
0,91,83,64,96,99,99,100,98,92,97,1
0,90,87,17,90,99,99,100,98,96,85,1
1,81,93,8,88,97,92,100,99,88,43,0
0,90,84,4,20,99,99,93,95,92,84,1
0,93,87,8,97,99,99,99,95,88,5,1
0,94,95,77,11,99,95,99,99,98,40,1
0,93,93,17,2,99,92,79,99,99,85,1
1,88,90,100,33,99,94,99,98,86,1,1
0,86,99,87,46,99,81,98,99,97,21,1
0,96,90,29,99,99,98,99,99,92,5,0
0,93,94,29,36,99,93,99,99,94,46,1
0,96,99,98,4,99,79,99,99,99,71,0
0,91,95,42,35,99,99,99,99,92,82,1
0,97,94,17,63,99,99,86,99,98,56,1
1,92,98,98,83,99,82,99,99,90,1,0
0,89,99,64,36,99,80,99,99,98,32,0
0,88,95,100,80,99,89,99,96,85,55,0
0,84,91,50,64,99,99,99,95,82,96,0
1,95,96,4,67,99,89,97,98,97,86,1
0,84,94,4,99,99,89,97,99,84,79,1
0,86,94,77,42,99,97,99,99,96,89,1
0,82,95,77,3,99,92,99,99,93,92,0
0,91,99,77,71,96,81,99,96,95,94,0
0,85,94,100,55,99,94,99,99,96,0,1
0,93,99,4,90,99,77,78,99,97,89,1
0,94,99,100,17,99,79,99,99,99,8,1
1,86,95,17,88,99,99,99,99,96,91,0
0,88,87,77,75,99,99,99,99,86,30,0
0,90,93,8,11,99,99,100,99,90,92,1
0,93,98,98,60,97,93,98,99,97,46,1
0,83,96,29,7,99,85,99,99,94,50,1
0,93,95,17,3,99,89,99,99,99,8,1
0,83,89,50,98,99,87,99,98,95,32,1
1,80,95,100,7,99,93,99,99,92,32,0
0,92,90,0,92,99,99,99,99,93,0,1
1,89,92,87,41,99,87,99,98,99,37,1
0,88,93,98,80,99,99,100,99,80,49,1
0,95,96,77,97,94,78,99,98,87,25,1
1,87,85,87,68,99,99,99,97,90,94,0
0,86,89,87,89,99,99,99,99,91,34,0
1,85,92,87,75,99,96,99,98,98,93,0
1,79,92,100,30,98,96,99,99,89,85,0
0,96,98,17,63,99,77,85,99,99,66,1
1,91,93,4,13,99,91,97,99,99,91,1
0,89,93,64,54,99,92,99,99,99,85,1
1,93,96,100,18,99,77,99,98,95,99,1
1,91,95,100,24,99,91,99,99,99,29,1
0,86,90,77,50,99,99,99,99,89,72,1
0,86,93,17,69,99,97,99,99,90,93,1
1,88,92,17,76,99,93,99,99,95,94,1
1,84,94,87,50,98,96,99,99,98,12,1
1,85,96,29,8,99,85,99,99,98,91,1
1,93,97,50,74,99,96,99,99,99,37,1
0,91,97,50,79,99,79,99,98,99,98,1
0,97,90,42,18,99,99,99,99,98,1,1
0,89,95,77,97,99,84,100,99,94,90,0
0,84,98,77,7,99,87,99,99,96,0,1
0,85,96,98,63,99,99,99,99,94,93,1
0,98,99,87,94,99,80,81,99,99,85,1
0,89,98,50,61,99,83,97,99,99,43,1
0,89,98,87,99,99,98,98,98,99,25,1
0,91,98,29,76,99,90,99,99,99,96,1
0,86,99,4,30,99,84,99,99,99,40,1
0,83,93,17,11,99,98,99,87,89,90,1
1,85,91,77,90,97,98,100,99,92,0,0
1,90,84,29,85,99,99,99,99,95,22,1
1,90,86,29,73,99,99,100,97,98,95,1
0,85,92,4,47,97,99,100,99,94,91,1
0,92,97,64,1,99,83,99,99,94,74,1
1,84,92,8,95,98,99,100,99,89,75,1
0,87,85,42,91,99,99,99,99,85,25,1
0,95,97,87,0,99,83,100,99,99,83,1
0,96,94,4,0,99,99,99,99,95,96,1
0,93,90,77,78,99,99,100,96,85,14,1
0,93,95,29,1,99,99,99,99,97,55,1
0,92,90,98,99,99,99,99,94,95,93,1
0,93,79,87,4,99,99,92,99,97,40,1
0,90,86,77,86,99,99,100,99,95,1,0
0,93,95,8,59,99,99,99,99,98,33,1
0,84,78,87,72,99,98,99,96,86,15,1
0,94,90,50,37,99,99,99,99,97,63,1
0,96,93,87,15,99,96,99,87,97,25,1
0,90,99,50,13,99,80,99,99,97,16,1
0,90,89,100,62,99,99,99,99,98,99,1
0,98,99,98,3,99,80,99,99,99,2,0
0,93,99,0,91,99,80,88,99,99,81,1
0,92,99,100,7,99,77,99,99,93,95,1
0,92,89,17,77,99,90,100,99,95,0,1
0,94,84,87,78,99,99,99,99,98,83,1
0,92,92,4,25,99,99,99,99,96,3,0
0,86,84,50,78,99,99,100,99,79,16,1
0,96,99,0,0,99,80,99,99,97,99,0
0,95,99,29,69,99,78,81,99,99,35,0
0,95,99,64,1,99,77,99,99,99,99,0
0,98,99,87,11,99,79,99,99,98,34,0
0,89,91,17,69,99,95,99,99,96,60,0
0,97,99,50,86,99,78,79,99,98,47,1
0,84,97,100,33,99,79,78,99,99,73,1
0,94,98,100,32,99,83,99,99,97,57,1
0,88,96,4,0,99,99,85,99,99,43,1
0,85,96,50,0,99,99,83,99,94,1,1
0,89,98,87,34,99,77,80,99,99,53,0
0,84,99,0,37,99,90,89,99,98,15,1
0,89,96,100,98,99,97,81,99,97,90,1
0,90,95,87,18,99,90,81,99,96,2,0
0,90,87,98,80,99,91,97,99,99,33,1
0,90,97,4,87,99,86,80,99,99,0,1
0,88,97,87,65,99,84,80,99,95,78,1
0,91,93,17,87,99,92,83,99,98,96,1
0,83,99,8,14,99,92,96,99,91,41,1
0,85,96,8,38,99,98,81,99,80,89,1
0,89,99,87,74,99,87,82,99,93,40,1
0,91,97,77,7,98,82,85,99,93,87,1
0,95,99,4,0,99,96,82,99,99,38,1
0,95,96,0,95,99,88,85,99,95,31,1
0,84,95,64,80,99,97,80,99,92,42,1
0,88,95,77,0,99,93,83,99,94,90,1
0,93,98,87,62,99,90,95,99,97,61,1
0,93,99,17,85,99,99,94,99,99,95,1
0,86,95,87,12,99,84,98,99,82,78,1
0,86,93,64,41,99,99,85,95,78,85,1
0,90,96,77,45,99,80,84,99,98,97,1
0,87,93,29,97,99,80,80,99,96,97,0
0,90,93,42,2,99,97,91,99,99,13,1
0,93,97,64,7,99,81,81,99,99,43,0
1,92,85,100,16,98,91,85,99,98,96,1
0,85,96,0,43,99,91,81,99,94,24,1
0,93,97,87,52,99,84,81,99,99,43,1
0,86,93,42,19,99,81,79,99,85,99,1
0,88,98,100,80,99,85,83,99,99,5,1
0,95,98,29,1,99,82,81,99,99,85,1
0,91,95,29,61,99,97,82,99,95,1,1
0,84,94,50,80,97,97,86,95,91,99,1
0,84,97,87,97,99,88,82,99,85,98,1
0,94,89,42,97,99,99,99,97,98,23,1
0,94,98,42,13,99,82,81,99,99,58,1
0,84,97,50,77,99,99,81,98,92,26,1
0,92,91,8,11,99,89,88,99,98,98,0
0,89,97,42,67,99,84,80,99,99,18,1
0,88,98,42,4,99,87,82,99,96,10,1
0,86,97,50,80,93,99,99,99,92,99,1
0,87,99,4,67,99,81,80,99,97,32,1
0,93,96,77,88,99,99,85,99,93,12,1
0,90,95,98,56,99,94,82,99,87,9,1
0,87,93,29,86,99,90,99,99,84,88,1
0,89,95,100,17,99,82,79,99,97,97,1
0,89,92,77,4,99,85,99,99,90,98,1
0,91,86,50,91,99,99,97,99,94,80,0
0,97,98,77,99,99,82,99,99,99,21,0
0,83,97,100,99,99,83,79,99,91,54,1
0,87,98,87,29,97,90,80,99,99,73,1
0,92,96,4,4,99,92,91,99,94,6,1
0,86,97,87,82,99,80,84,99,96,0,1
0,88,93,42,99,99,92,79,99,93,42,1
0,92,93,50,8,99,90,84,97,99,96,1
0,87,95,4,12,99,94,83,99,90,0,1
0,87,94,42,39,99,96,88,99,79,36,1
0,94,94,42,37,99,83,80,99,99,39,1
0,92,98,17,3,99,79,79,99,97,25,1
0,85,98,50,71,98,94,99,99,91,19,1
0,88,97,29,97,99,82,83,99,97,31,1
0,83,98,64,91,99,99,79,99,85,8,1
0,90,93,17,95,99,83,82,99,99,18,1
0,86,96,64,12,99,84,79,99,98,97,1
0,93,98,0,0,99,85,80,99,99,95,1
0,90,92,64,0,99,99,85,97,96,19,1
0,95,92,98,96,99,98,99,99,99,0,1
0,87,97,0,14,99,96,81,99,79,44,1
0,88,98,17,45,99,86,80,99,97,83,1
1,90,94,50,99,99,99,100,98,96,56,1
0,100,99,77,87,100,80,98,99,100,100,1
0,99,99,0,66,99,99,96,99,99,5,1
0,99,98,50,54,99,79,99,99,99,74,1
0,99,97,50,92,99,84,78,99,99,22,0
0,99,98,29,10,99,79,95,99,99,92,0
0,99,99,77,99,99,79,78,99,96,0,0
0,99,99,29,12,99,87,77,99,99,4,0
0,98,99,77,2,99,82,83,99,99,95,0
0,96,83,17,96,99,99,100,91,86,10,1
0,90,90,98,3,99,87,93,99,81,6,0
0,92,84,42,99,99,99,100,99,87,19,1
0,93,95,17,47,99,99,99,99,98,97,0
0,88,83,4,77,99,99,99,98,77,98,0
0,92,87,98,15,99,99,99,98,82,99,0
0,89,81,8,58,99,99,99,98,88,3,0
1,86,79,87,13,98,99,100,99,83,4,1
0,84,90,64,62,99,99,99,98,86,97,1
0,81,94,29,94,97,98,99,99,92,18,1
1,86,83,0,1,99,96,100,99,88,15,1
0,93,87,17,94,98,98,100,99,81,96,1
0,89,79,98,52,99,99,100,99,93,16,0
1,95,89,42,95,99,99,99,99,97,3,1
0,85,87,42,70,99,97,100,99,78,76,1
0,89,84,100,19,99,99,100,99,92,27,1
0,89,81,29,13,99,99,99,99,92,93,1
0,92,87,77,83,99,91,99,99,90,20,0
0,94,85,100,44,99,87,99,93,88,99,1
0,91,88,17,18,99,99,99,99,85,23,0
0,82,93,100,86,99,91,99,99,87,1,1
1,84,88,87,82,99,99,99,99,79,95,0
0,85,84,100,96,99,96,100,99,92,65,0
0,78,85,87,78,99,99,81,99,83,33,0
